"ent30_node75","ent30_node113","ent30_node174","ent30_node86","ent30_node145","ent30_node99","ent30_node232","ent30_node1","ent30_node7","ent30_node21","ent30_node25","ent30_node34","ent30_node469","ent7_node75","ent7_node113","ent7_node174","ent7_node86","ent7_node145","ent7_node99","ent7_node232","ent7_node1","ent7_node7","ent7_node21","ent7_node25","ent7_node34","ent7_node469","entrainment_scale"
100,100.00000191147,100.000003814697,99.9249973297119,100.000003814697,94.9460001373291,73.4019992828369,97.1140010024219,97.5540013122559,94.5709985351563,95.9749978637695,86.2650009952588,5.32099995136261,100,100.000001907349,100.000003814697,99.7250003814697,99.7999992370606,88.275001525879,60.6499996185302,71.4000005722046,69.850001335144,29.875,45.4750003814698,32.25,2.92500001192093,"13"
99.9000015258789,99.9500007629395,100,98.334000400166,98.9240013122559,79.2469998168945,43.7430001068115,87.5810012817383,87.7579997253418,76.3340010070801,76.4099998474121,50.8920004272461,1.94999992847443,99.900001525879,99.9000015258789,100,92.5249977111816,96.3500022888184,60.875,18.3999996185302,59.8499984741211,62.8249998092651,0.150000002235174,3.19999992847442,1.09999996423721,0.100000001490116,"11"
99.875,99.8500022888184,99.8749980885303,94.0229992675781,96.0730006408692,54.0829993438721,19.7939998245239,73.0230001831055,75.2510008239746,42.4680003356934,39.7719996261597,21.0730001831055,0.682000005245209,99.75,99.4249992370606,99.8749980926514,84.5250015258789,47.0249996185302,14.9499998092651,1.34999996423721,56.4000015258789,60.3750009536744,0,0,0.025000000372529,0,"7"
99.7750015258789,99.9250030517578,99.9999980885303,97.2330015563965,98.6070016479492,73.8010010528564,37.8330002620703,83.9070000457764,84.0060015106201,67.6500016021728,69.3089990997315,42.4099996948242,1.3789999961853,99.599998474121,99.8499984741211,99.9999980926514,90.2000007629394,94.0249977111816,52.2999992370605,12.4499998092651,59.1250009536744,62.1999983787537,0,0.949999988079071,0.449999988079071,0.0500000007450581,"10"
100,99.9249992370605,100.000002861023,99.5250015258789,99.4780020129395,83.5470002746582,52.7890000152588,91.4820008087158,91.5970010375976,83.5710006713867,84.6350001525879,62.6439991760254,2.47800002098083,99.9749984741211,99.9249992370605,100.000002861023,97.625,98.5,68.8999977111816,29.0749988555908,60.4500007629395,63.8749985694885,0.724999994039535,9.75,2.94999992847442,0.300000011920928,"11"
99.9750022888184,99.9750022888184,99.9999961853027,99.75,99.8999977070605,89.311999206543,63.8319992828369,94.4309993743896,94.8990027618408,91.1880001831055,93.2679992675781,76.9379992675781,5.03300008773804,99.9500007629394,99.9750022888184,99.9999961853027,97.75,99.2999992370606,78.4750003814698,44.025001525879,61.9000005722046,64.4000015258789,5.00000017881393,26.0499992370606,12.0999999046326,0.974999964237213,"13"
99.9999999958789,99.9999999958789,100.000003814697,99.9750022888184,99.9750003814697,92.2450028991699,72.78299949646,96.3969993591309,96.8550006103516,94.6610005950928,97.027002029419,87.2390000152588,9.44499992366772,100,100,100.000003814697,99.75,99.5499973297119,83.0750007629394,54.875,63.2999992370605,64.6999998092651,17,38.3499994277954,21.8249993324279,2.77499997615814,"13"
99.9999980885303,100,100,99.8749961853027,99.8500022929395,94.6480003329394,78.5990007019043,97.2379998779297,97.0630006408691,96.4640010070801,98.3149999237061,93.6860023498535,14.8740000152588,99.9999980926514,100,100,99.8000011444092,99.6499996185303,87.1750011444092,60.6749992370606,63.6750011444092,65.4500007629395,28.3999991416931,48.6750011444092,34.5749998092651,3.69999992847443,"13"
100,99.9749984741211,99.9999971389771,96.7300007629395,98.8039994812012,70.4179989624023,39.4970000457764,82.956999130249,83.2710009002685,64.3959984588623,67.8839992523193,44.2040000915527,2.70599992275238,99.9250030517578,99.9249992370605,99.9999971389771,90.1000003814697,92.7250022888184,43.4999990463256,9.125,58.8000006675721,59.8749990463256,0.0750000011175871,0.400000005960464,0.350000008940696,0.0500000007450581,"10"
100,99.8389986378467,99.9999961853027,92.2010008239746,95.9919982106006,40.3199998855591,18.171999912262,69.9419998168945,69.9519998168945,32.6410000991821,31.8210000991821,16.5320000839233,0.575000002980232,99.9500007629394,98.8249969482422,99.9999961853027,79.2249984741211,22.2750005722046,2.55000001192093,0.125000001862645,57.0250015258789,58.1250009536744,0,0,0,0,"6"
